
$GNRMC,193251.80,A,3330.7573550,N,11224.6143622,W,0.0093,359.707,240517,,,D*65
$GNRMC,193252.00,A,3330.7573547,N,11224.6143627,W,0.0117,218.270,240517,,,D*61
$GNRMC,193252.20,A,3330.7573547,N,11224.6143631,W,0.0210,205.084,240517,,,D*65
$GNRMC,193252.40,A,3330.7573560,N,11224.6143573,W,0.0236,061.119,240517,,,D*62
$GNRMC,193252.60,A,3330.7573560,N,11224.6143577,W,0.0201,079.675,240517,,,D*64
$GNRMC,193252.80,A,3330.7573556,N,11224.6143588,W,0.0129,178.294,240517,,,D*6D
$GNRMC,193253.00,A,3330.7573553,N,11224.6143596,W,0.0249,195.618,240517,,,D*68
$GNRMC,193253.20,A,3330.7573557,N,11224.6143591,W,0.0283,091.540,240517,,,D*64
$GNRMC,193253.40,A,3330.7573518,N,11224.6143625,W,0.0429,160.953,240517,,,D*62
$GNRMC,193253.60,A,3330.7573528,N,11224.6143632,W,0.0187,112.787,240517,,,D*66
$GNRMC,193253.80,A,3330.7573534,N,11224.6143641,W,0.0117,027.241,240517,,,D*60
$GNRMC,193254.00,A,3330.7573534,N,11224.6143643,W,0.0216,053.142,240517,,,D*6C
$GNRMC,193254.20,A,3330.7573536,N,11224.6143648,W,0.0176,053.152,240517,,,D*63
$GNRMC,193254.40,A,3330.7573553,N,11224.6143655,W,0.0145,276.423,240517,,,D*6C
$GNRMC,193254.60,A,3330.7573552,N,11224.6143650,W,0.0086,170.923,240517,,,D*6C
$GNRMC,193254.80,A,3330.7573557,N,11224.6143661,W,0.0160,272.537,240517,,,D*64
$GNRMC,193255.00,A,3330.7573564,N,11224.6143664,W,0.0154,296.302,240517,,,D*65
$GNRMC,193255.20,A,3330.7573562,N,11224.6143662,W,0.0076,156.075,240517,,,D*6A
$GNRMC,193255.40,A,3330.7573558,N,11224.6143676,W,0.0088,174.880,240517,,,D*63
$GNRMC,193255.60,A,3330.7573574,N,11224.6143681,W,0.0387,354.924,240517,,,D*64
$GNRMC,193255.80,A,3330.7573574,N,11224.6143687,W,0.0068,320.429,240517,,,D*6D
$GNRMC,193256.00,A,3330.7573583,N,11224.6143682,W,0.0423,052.352,240517,,,D*6D
$GNRMC,193256.20,A,3330.7573579,N,11224.6143698,W,0.0072,111.813,240517,,,D*69
$GNRMC,193256.40,A,3330.7573571,N,11224.6143655,W,0.0133,080.551,240517,,,D*60
$GNRMC,193256.60,A,3330.7573574,N,11224.6143669,W,0.0165,354.987,240517,,,D*66
$GNRMC,193256.80,A,3330.7573577,N,11224.6143688,W,0.0316,310.808,240517,,,D*64
$GNRMC,193257.00,A,3330.7573574,N,11224.6143695,W,0.0146,261.328,240517,,,D*6B
$GNRMC,193257.20,A,3330.7573580,N,11224.6143712,W,0.0390,290.386,240517,,,D*6F
$GNRMC,193257.40,A,3330.7573590,N,11224.6143699,W,0.0239,060.097,240517,,,D*66
$GNRMC,193257.60,A,3330.7573593,N,11224.6143712,W,0.0063,305.780,240517,,,D*69
$GNRMC,193257.80,A,3330.7573603,N,11224.6143717,W,0.0096,021.476,240517,,,D*6D
$GNRMC,193258.00,A,3330.7573615,N,11224.6143720,W,0.0256,029.262,240517,,,D*6C
$GNRMC,193258.20,A,3330.7573624,N,11224.6143728,W,0.0151,339.994,240517,,,D*60
$GNRMC,193258.40,A,3330.7573603,N,11224.6143726,W,0.0120,051.950,240517,,,D*6E
$GNRMC,193258.60,A,3330.7573612,N,11224.6143731,W,0.0107,357.324,240517,,,D*63
$GNRMC,193258.80,A,3330.7573618,N,11224.6143729,W,0.0104,347.901,240517,,,D*61
$GNRMC,193259.00,A,3330.7573620,N,11224.6143705,W,0.0362,098.417,240517,,,D*64
$GNRMC,193259.20,A,3330.7573632,N,11224.6143638,W,0.1181,082.203,240517,,,D*6C
$GNRMC,193259.40,A,3330.7573603,N,11224.6143564,W,0.1564,092.840,240517,,,D*61
$GNRMC,193259.60,A,3330.7573610,N,11224.6143475,W,0.1656,092.004,240517,,,D*6A
$GNRMC,193259.80,A,3330.7573609,N,11224.6143355,W,0.2048,094.087,240517,,,D*6E
$GNRMC,193300.00,A,3330.7573613,N,11224.6143220,W,0.2332,088.324,240517,,,D*6A
$GNRMC,193300.20,A,3330.7573602,N,11224.6143072,W,0.2390,094.166,240517,,,D*6C
$GNRMC,193300.40,A,3330.7573586,N,11224.6142904,W,0.2550,095.329,240517,,,D*6E
$GNRMC,193300.60,A,3330.7573608,N,11224.6142691,W,0.3191,084.673,240517,,,D*68
$GNRMC,193300.80,A,3330.7573622,N,11224.6142455,W,0.3779,082.123,240517,,,D*60
$GNRMC,193301.00,A,3330.7573634,N,11224.6142198,W,0.4130,085.408,240517,,,D*6D
$GNRMC,193301.20,A,3330.7573634,N,11224.6141911,W,0.4529,090.187,240517,,,D*6F
$GNRMC,193301.40,A,3330.7573610,N,11224.6141563,W,0.4613,096.580,240517,,,D*69
$GNRMC,193301.60,A,3330.7573606,N,11224.6141232,W,0.4993,092.653,240517,,,D*61
$GNRMC,193301.80,A,3330.7573619,N,11224.6140854,W,0.5924,086.963,240517,,,D*6E
$GNRMC,193302.00,A,3330.7573655,N,11224.6140453,W,0.6539,083.004,240517,,,D*68
$GNRMC,193302.20,A,3330.7573661,N,11224.6140026,W,0.6772,090.262,240517,,,D*66
$GNRMC,193302.40,A,3330.7573597,N,11224.6139580,W,0.7127,101.388,240517,,,D*66
$GNRMC,193302.60,A,3330.7573582,N,11224.6139063,W,0.8058,093.390,240517,,,D*6D
$GNRMC,193302.80,A,3330.7573663,N,11224.6138503,W,0.8774,079.324,240517,,,D*6F
$GNRMC,193303.00,A,3330.7573675,N,11224.6137886,W,0.9423,086.936,240517,,,D*67
$GNRMC,193303.20,A,3330.7573639,N,11224.6137241,W,1.0170,094.862,240517,,,D*64
$GNRMC,193303.40,A,3330.7573661,N,11224.6136570,W,1.0198,088.871,240517,,,D*62
$GNRMC,193303.60,A,3330.7573687,N,11224.6135863,W,1.0493,087.132,240517,,,D*6B
$GNRMC,193303.80,A,3330.7573733,N,11224.6135110,W,1.1281,085.081,240517,,,D*69
$GNRMC,193304.00,A,3330.7573719,N,11224.6134349,W,1.1234,090.631,240517,,,D*66
$GNRMC,193304.20,A,3330.7573707,N,11224.6133516,W,1.2486,090.661,240517,,,D*69
$GNRMC,193304.40,A,3330.7573715,N,11224.6132635,W,1.2834,090.004,240517,,,D*6F
$GNRMC,193304.60,A,3330.7573716,N,11224.6131753,W,1.3538,090.168,240517,,,D*67
$GNRMC,193304.80,A,3330.7573700,N,11224.6130858,W,1.3977,092.341,240517,,,D*67
$GNRMC,193305.00,A,3330.7573734,N,11224.6129929,W,1.4169,088.113,240517,,,D*68
$GNRMC,193305.20,A,3330.7573752,N,11224.6128967,W,1.4435,087.960,240517,,,D*6E
$GNRMC,193305.40,A,3330.7573772,N,11224.6127983,W,1.4863,087.810,240517,,,D*66
$GNRMC,193305.60,A,3330.7573753,N,11224.6127000,W,1.4922,090.836,240517,,,D*63
$GNRMC,193305.80,A,3330.7573731,N,11224.6126034,W,1.4474,091.970,240517,,,D*63
$GNRMC,193306.00,A,3330.7573751,N,11224.6125061,W,1.4559,089.191,240517,,,D*6D
$GNRMC,193306.20,A,3330.7573787,N,11224.6124094,W,1.4514,087.230,240517,,,D*60
$GNRMC,193306.40,A,3330.7573834,N,11224.6123108,W,1.4375,087.520,240517,,,D*65
$GNRMC,193306.60,A,3330.7573816,N,11224.6122183,W,1.3864,091.307,240517,,,D*6D
$GNRMC,193306.80,A,3330.7573839,N,11224.6121288,W,1.3514,089.034,240517,,,D*65
$GNRMC,193307.00,A,3330.7573903,N,11224.6120364,W,1.3810,085.408,240517,,,D*68
$GNRMC,193307.20,A,3330.7573930,N,11224.6119399,W,1.4151,086.914,240517,,,D*6A
$GNRMC,193307.40,A,3330.7573908,N,11224.6118456,W,1.4196,092.047,240517,,,D*63
$GNRMC,193307.60,A,3330.7573870,N,11224.6117502,W,1.4229,092.810,240517,,,D*6D
$GNRMC,193307.80,A,3330.7573838,N,11224.6116549,W,1.4400,092.389,240517,,,D*67
$GNRMC,193308.00,A,3330.7573834,N,11224.6115625,W,1.3748,089.699,240517,,,D*60
$GNRMC,193308.20,A,3330.7573833,N,11224.6114682,W,1.4073,089.527,240517,,,D*67
$GNRMC,193308.40,A,3330.7574074,N,11224.6114003,W,1.4086,086.363,240517,,,D*61
$GNRMC,193308.60,A,3330.7574096,N,11224.6113040,W,1.4338,087.084,240517,,,D*62
$GNRMC,193308.80,A,3330.7574064,N,11224.6112096,W,1.3888,092.421,240517,,,D*63
$GNRMC,193309.00,A,3330.7574102,N,11224.6111125,W,1.4486,088.844,240517,,,D*60
$GNRMC,193309.20,A,3330.7574116,N,11224.6110171,W,1.4537,089.417,240517,,,D*67
$GNRMC,193309.40,A,3330.7574167,N,11224.6109266,W,1.3692,085.925,240517,,,D*61
$GNRMC,193309.60,A,3330.7574150,N,11224.6108324,W,1.4119,090.622,240517,,,D*6E
$GNRMC,193309.80,A,3330.7574181,N,11224.6107379,W,1.4171,088.360,240517,,,D*6F
$GNRMC,193310.00,A,3330.7574205,N,11224.6106369,W,1.5370,087.917,240517,,,D*67
$GNRMC,193310.20,A,3330.7574228,N,11224.6105424,W,1.4536,088.561,240517,,,D*60
$GNRMC,193310.40,A,3330.7574202,N,11224.6104450,W,1.5182,089.981,240517,,,D*65
$GNRMC,193310.60,A,3330.7574202,N,11224.6103489,W,1.4710,089.585,240517,,,D*60
$GNRMC,193310.80,A,3330.7574201,N,11224.6102505,W,1.5106,090.875,240517,,,D*63
$GNRMC,193311.00,A,3330.7574231,N,11224.6101566,W,1.4187,088.166,240517,,,D*65
$GNRMC,193311.20,A,3330.7574268,N,11224.6100646,W,1.3744,087.028,240517,,,D*61
$GNRMC,193311.40,A,3330.7574214,N,11224.6099653,W,1.4273,088.499,240517,,,D*6E
$GNRMC,193311.60,A,3330.7574241,N,11224.6098710,W,1.4365,088.296,240517,,,D*64
$GNRMC,193311.80,A,3330.7574232,N,11224.6097752,W,1.4443,090.161,240517,,,D*66
$GNRMC,193312.00,A,3330.7574238,N,11224.6096820,W,1.4061,090.198,240517,,,D*6E
$GNRMC,193312.20,A,3330.7574287,N,11224.6095841,W,1.4760,086.606,240517,,,D*6D
$GNRMC,193312.40,A,3330.7574362,N,11224.6094894,W,1.4454,085.560,240517,,,D*6C
$GNRMC,193312.60,A,3330.7574367,N,11224.6093943,W,1.4331,090.715,240517,,,D*67
$GNRMC,193312.80,A,3330.7574352,N,11224.6092982,W,1.4472,092.716,240517,,,D*62
$GNRMC,193313.00,A,3330.7574353,N,11224.6092026,W,1.4581,092.021,240517,,,D*63
$GNRMC,193313.20,A,3330.7574406,N,11224.6091080,W,1.4058,086.692,240517,,,D*63
$GNRMC,193313.40,A,3330.7574429,N,11224.6090133,W,1.4240,088.195,240517,,,D*65
$GNRMC,193313.60,A,3330.7574440,N,11224.6089196,W,1.3832,089.958,240517,,,D*6F
$GNRMC,193313.80,A,3330.7574449,N,11224.6088275,W,1.3783,089.371,240517,,,D*63
$GNRMC,193314.00,A,3330.7574479,N,11224.6087332,W,1.3945,088.197,240517,,,D*6D
$GNRMC,193314.20,A,3330.7574515,N,11224.6086390,W,1.4215,086.291,240517,,,D*6F
$GNRMC,193314.40,A,3330.7574703,N,11224.6085113,W,1.5461,091.726,240517,,,D*6D
$GNRMC,193314.60,A,3330.7574707,N,11224.6084134,W,1.5363,091.177,240517,,,D*68
$GNRMC,193314.80,A,3330.7574699,N,11224.6083152,W,1.4908,091.435,240517,,,D*62
$GNRMC,193315.00,A,3330.7574771,N,11224.6082260,W,1.3408,085.887,240517,,,D*65
$GNRMC,193315.20,A,3330.7574815,N,11224.6081341,W,1.3353,084.915,240517,,,D*69
$GNRMC,193315.40,A,3330.7574821,N,11224.6080381,W,1.4170,089.236,240517,,,D*66
$GNRMC,193315.60,A,3330.7574836,N,11224.6079422,W,1.4490,089.308,240517,,,D*6D
$GNRMC,193315.80,A,3330.7574823,N,11224.6078440,W,1.4986,091.024,240517,,,D*6C
$GNRMC,193316.00,A,3330.7574884,N,11224.6077508,W,1.4236,085.875,240517,,,D*61
$GNRMC,193316.20,A,3330.7574922,N,11224.6076512,W,1.4731,086.368,240517,,,D*62
$GNRMC,193316.40,A,3330.7574978,N,11224.6075551,W,1.3585,085.048,240517,,,D*67
$GNRMC,193316.60,A,3330.7574966,N,11224.6074557,W,1.4663,088.920,240517,,,D*6B
$GNRMC,193316.80,A,3330.7575027,N,11224.6073620,W,1.3869,084.765,240517,,,D*6C
$GNRMC,193317.00,A,3330.7575061,N,11224.6072637,W,1.4476,087.542,240517,,,D*61
$GNRMC,193317.20,A,3330.7575088,N,11224.6071716,W,1.3682,088.192,240517,,,D*6D
$GNRMC,193317.40,A,3330.7575102,N,11224.6070770,W,1.3671,087.812,240517,,,D*6B
$GNRMC,193317.60,A,3330.7575091,N,11224.6069818,W,1.4133,090.704,240517,,,D*63
$GNRMC,193317.80,A,3330.7575162,N,11224.6068831,W,1.5035,086.117,240517,,,D*6F
$GNRMC,193318.00,A,3330.7575173,N,11224.6067848,W,1.5246,088.171,240517,,,D*61
$GNRMC,193318.20,A,3330.7575161,N,11224.6066915,W,1.4264,090.731,240517,,,D*62
$GNRMC,193318.40,A,3330.7575197,N,11224.6065926,W,1.4759,088.074,240517,,,D*6A
$GNRMC,193318.60,A,3330.7575204,N,11224.6065004,W,1.3926,088.740,240517,,,D*69
$GNRMC,193318.80,A,3330.7575210,N,11224.6064031,W,1.4410,090.625,240517,,,D*61
$GNRMC,193319.00,A,3330.7575255,N,11224.6063121,W,1.3649,087.514,240517,,,D*60
$GNRMC,193319.20,A,3330.7575316,N,11224.6062147,W,1.4575,084.797,240517,,,D*64
$GNRMC,193319.40,A,3330.7575347,N,11224.6061171,W,1.4730,086.123,240517,,,D*68
$GNRMC,193319.60,A,3330.7575375,N,11224.6060181,W,1.5117,087.954,240517,,,D*6E
$GNRMC,193319.80,A,3330.7575393,N,11224.6059186,W,1.5150,088.353,240517,,,D*64
$GNRMC,193320.00,A,3330.7575416,N,11224.6058253,W,1.4104,089.060,240517,,,D*64
$GNRMC,193320.20,A,3330.7575454,N,11224.6057296,W,1.4087,087.998,240517,,,D*6C
$GNRMC,193320.40,A,3330.7575481,N,11224.6056320,W,1.4605,087.742,240517,,,D*6A
$GNRMC,193320.60,A,3330.7575480,N,11224.6055335,W,1.4958,090.357,240517,,,D*6F
$GNRMC,193320.80,A,3330.7575502,N,11224.6054415,W,1.3741,088.579,240517,,,D*6C
$GNRMC,193321.00,A,3330.7575522,N,11224.6053480,W,1.3968,089.048,240517,,,D*6F
$GNRMC,193321.20,A,3330.7575536,N,11224.6052571,W,1.3590,088.211,240517,,,D*62
$GNRMC,193321.40,A,3330.7575527,N,11224.6051579,W,1.5055,090.692,240517,,,D*63
$GNRMC,193321.60,A,3330.7575514,N,11224.6050555,W,1.5500,091.074,240517,,,D*64
$GNRMC,193321.80,A,3330.7575500,N,11224.6049502,W,1.6184,091.461,240517,,,D*6E
$GNRMC,193322.00,A,3330.7575528,N,11224.6048513,W,1.4946,088.660,240517,,,D*61
$GNRMC,193322.20,A,3330.7575535,N,11224.6047535,W,1.4572,089.022,240517,,,D*6E
$GNRMC,193322.40,A,3330.7575493,N,11224.6046617,W,1.3218,092.628,240517,,,D*6D
$GNRMC,193322.60,A,3330.7575517,N,11224.6045647,W,1.4304,087.916,240517,,,D*69
$GNRMC,193322.80,A,3330.7575540,N,11224.6044675,W,1.4686,086.178,240517,,,D*6B
$GNRMC,193323.00,A,3330.7575597,N,11224.6043726,W,1.4331,084.375,240517,,,D*6C
$GNRMC,193323.20,A,3330.7575613,N,11224.6042746,W,1.4526,087.857,240517,,,D*6E
$GNRMC,193323.40,A,3330.7575622,N,11224.6041724,W,1.5401,090.498,240517,,,D*61
$GNRMC,193323.60,A,3330.7575637,N,11224.6040704,W,1.5473,088.570,240517,,,D*6F
$GNRMC,193323.80,A,3330.7575694,N,11224.6039745,W,1.4533,085.114,240517,,,D*6C
$GNRMC,193324.00,A,3330.7575718,N,11224.6038771,W,1.4529,086.816,240517,,,D*63
$GNRMC,193324.20,A,3330.7575729,N,11224.6037847,W,1.3984,089.949,240517,,,D*6E
$GNRMC,193324.40,A,3330.7575729,N,11224.6036869,W,1.4985,090.189,240517,,,D*6F
$GNRMC,193324.60,A,3330.7575747,N,11224.6035930,W,1.4505,089.041,240517,,,D*62
$GNRMC,193324.80,A,3330.7575739,N,11224.6034973,W,1.4524,091.925,240517,,,D*62
$GNRMC,193325.00,A,3330.7575770,N,11224.6034057,W,1.4072,088.460,240517,,,D*6B
$GNRMC,193325.20,A,3330.7575780,N,11224.6033089,W,1.5202,090.431,240517,,,D*6B
$GNRMC,193325.40,A,3330.7575778,N,11224.6032126,W,1.5132,090.940,240517,,,D*64
$GNRMC,193325.60,A,3330.7575756,N,11224.6031116,W,1.5962,092.219,240517,,,D*62
$GNRMC,193325.80,A,3330.7575785,N,11224.6030198,W,1.4219,087.674,240517,,,D*68
$GNRMC,193326.00,A,3330.7575821,N,11224.6029239,W,1.4539,086.509,240517,,,D*6F
$GNRMC,193326.20,A,3330.7575856,N,11224.6028290,W,1.4179,086.376,240517,,,D*61
$GNRMC,193326.40,A,3330.7575866,N,11224.6027351,W,1.4151,089.536,240517,,,D*60
$GNRMC,193326.60,A,3330.7575880,N,11224.6026378,W,1.4514,089.640,240517,,,D*67
$GNRMC,193326.80,A,3330.7575930,N,11224.6025424,W,1.4422,086.912,240517,,,D*6D
$GNRMC,193327.00,A,3330.7575958,N,11224.6024429,W,1.5085,088.764,240517,,,D*6F
$GNRMC,193327.20,A,3330.7575985,N,11224.6023469,W,1.4822,089.434,240517,,,D*6D
$GNRMC,193327.40,A,3330.7575980,N,11224.6022423,W,1.5041,091.065,240517,,,D*64
$GNRMC,193327.60,A,3330.7576010,N,11224.6021470,W,1.4217,089.019,240517,,,D*62
$GNRMC,193327.80,A,3330.7576033,N,11224.6020506,W,1.4386,087.979,240517,,,D*64
$GNRMC,193328.00,A,3330.7576039,N,11224.6019578,W,1.3754,089.532,240517,,,D*6B
$GNRMC,193328.20,A,3330.7576068,N,11224.6018578,W,1.5016,088.521,240517,,,D*68
$GNRMC,193328.40,A,3330.7576115,N,11224.6017610,W,1.4119,089.093,240517,,,D*65
$GNRMC,193328.60,A,3330.7576161,N,11224.6016674,W,1.3912,087.509,240517,,,D*6B
$GNRMC,193328.80,A,3330.7576181,N,11224.6015730,W,1.3829,088.365,240517,,,D*63
$GNRMC,193329.00,A,3330.7576227,N,11224.6014747,W,1.4729,086.948,240517,,,D*67
$GNRMC,193329.20,A,3330.7576250,N,11224.6013731,W,1.5588,087.327,240517,,,D*69
$GNRMC,193329.40,A,3330.7576249,N,11224.6012808,W,1.4240,089.094,240517,,,D*64
$GNRMC,193329.60,A,3330.7576247,N,11224.6011845,W,1.4218,089.786,240517,,,D*6B
$GNRMC,193329.80,A,3330.7576257,N,11224.6010887,W,1.4048,090.000,240517,,,D*6D
$GNRMC,193330.00,A,3330.7576285,N,11224.6009880,W,1.5061,088.804,240517,,,D*62
$GNRMC,193330.20,A,3330.7576264,N,11224.6008904,W,1.4453,092.221,240517,,,D*61
$GNRMC,193330.40,A,3330.7576273,N,11224.6007946,W,1.4075,092.066,240517,,,D*69
$GNRMC,193330.60,A,3330.7576266,N,11224.6006993,W,1.3940,090.449,240517,,,D*65
$GNRMC,193330.80,A,3330.7576311,N,11224.6006015,W,1.4608,087.025,240517,,,D*61
$GNRMC,193331.00,A,3330.7576369,N,11224.6005033,W,1.4718,085.274,240517,,,D*64
$GNRMC,193331.20,A,3330.7576414,N,11224.6004115,W,1.3832,085.802,240517,,,D*64
$GNRMC,193331.40,A,3330.7576432,N,11224.6003193,W,1.3631,089.026,240517,,,D*60
$GNRMC,193331.60,A,3330.7576456,N,11224.6002253,W,1.3937,090.308,240517,,,D*60
$GNRMC,193331.80,A,3330.7576463,N,11224.6001300,W,1.4219,091.420,240517,,,D*60
$GNRMC,193332.00,A,3330.7576499,N,11224.6000332,W,1.4709,087.635,240517,,,D*6B
$GNRMC,193332.20,A,3330.7576505,N,11224.5999370,W,1.4807,088.762,240517,,,D*6C
$GNRMC,193332.40,A,3330.7576542,N,11224.5998392,W,1.4267,087.248,240517,,,D*6A
$GNRMC,193332.60,A,3330.7576588,N,11224.5997403,W,1.4908,086.778,240517,,,D*6B
$GNRMC,193332.80,A,3330.7576645,N,11224.5996406,W,1.5402,086.354,240517,,,D*6F
$GNRMC,193333.00,A,3330.7576695,N,11224.5995450,W,1.4714,086.218,240517,,,D*67
$GNRMC,193333.20,A,3330.7576700,N,11224.5994494,W,1.4295,089.851,240517,,,D*65
$GNRMC,193333.40,A,3330.7576735,N,11224.5993545,W,1.4234,088.335,240517,,,D*6C
